time	V(1)	V(5)	V(6)
9.461705894168224e-001	-1.686278e+002	2.219633e+001	-2.219633e+001
9.466319232115511e-001	-1.623538e+002	2.121180e+001	-2.121180e+001
9.473761464288873e-001	-1.420469e+002	1.843294e+001	-1.843294e+001
9.480847532478147e-001	-1.123547e+002	1.460848e+001	-1.460848e+001
9.487487412110315e-001	-7.725026e+001	1.005483e+001	-1.005483e+001
9.494167601708737e-001	-3.707850e+001	4.826272e+000	-4.826272e+000
9.500719200228890e-001	4.608681e+000	-5.789286e-001	5.789286e-001
9.510131236792148e-001	6.336242e+001	-8.104927e+000	8.104927e+000
9.519896861792148e-001	1.158903e+002	-1.481050e+001	1.481050e+001
9.529662486792148e-001	1.528872e+002	-1.995355e+001	1.995355e+001
9.533567343366778e-001	1.621367e+002	-2.135326e+001	2.135326e+001
9.536437439809915e-001	1.667073e+002	-2.197893e+001	2.197893e+001
9.539258469380334e-001	1.692999e+002	-2.230620e+001	2.230620e+001
9.542764950686601e-001	1.698543e+002	-2.236869e+001	2.236869e+001
9.545954825737935e-001	1.677834e+002	-2.205426e+001	2.205426e+001
9.551137435318445e-001	1.592791e+002	-2.074263e+001	2.074263e+001
9.559462469209332e-001	1.331561e+002	-1.710750e+001	1.710750e+001
9.569228094209332e-001	8.619795e+001	-1.101215e+001	1.101215e+001
9.578993719209332e-001	2.768803e+001	-3.534266e+000	3.534266e+000
9.588759344209332e-001	-3.453248e+001	4.417534e+000	-4.417534e+000
9.598524969209332e-001	-9.212514e+001	1.177759e+001	-1.177759e+001
9.608290594209332e-001	-1.373717e+002	1.775404e+001	-1.775404e+001
9.615103842182178e-001	-1.583058e+002	2.077061e+001	-2.077061e+001
9.618433796357351e-001	-1.648181e+002	2.173211e+001	-2.173211e+001
9.620944765898239e-001	-1.680173e+002	2.215783e+001	-2.215783e+001
9.624052030106161e-001	-1.698914e+002	2.239030e+001	-2.239030e+001
9.627147530378187e-001	-1.694432e+002	2.231282e+001	-2.231282e+001
9.630995389954667e-001	-1.656762e+002	2.172417e+001	-2.172417e+001
9.637230413122018e-001	-1.522477e+002	1.979203e+001	-1.979203e+001
9.644991194903091e-001	-1.239633e+002	1.607916e+001	-1.607916e+001
9.651891417608761e-001	-8.987113e+001	1.168176e+001	-1.168176e+001
9.658876743659034e-001	-4.920992e+001	6.401162e+000	-6.401162e+000
9.665308026778906e-001	-8.703511e+000	1.140425e+000	-1.140425e+000
9.673997490552517e-001	4.638636e+001	-5.942131e+000	5.942131e+000
9.683763115552517e-001	1.021386e+002	-1.305319e+001	1.305319e+001
9.693528740552517e-001	1.442029e+002	-1.870880e+001	1.870880e+001
9.699175809580385e-001	1.599696e+002	-2.102034e+001	2.102034e+001
9.702314839540074e-001	1.656429e+002	-2.183716e+001	2.183716e+001
9.704959775284261e-001	1.686270e+002	-2.224238e+001	2.224238e+001
9.707519135468381e-001	1.699199e+002	-2.240522e+001	2.240522e+001
9.710530630747838e-001	1.694171e+002	-2.230718e+001	2.230718e+001
9.714409655062439e-001	1.655592e+002	-2.170185e+001	2.170185e+001
9.720694218350929e-001	1.518738e+002	-1.965475e+001	1.965475e+001
9.730459843350929e-001	1.142073e+002	-1.459205e+001	1.459205e+001
9.740225468350929e-001	6.123541e+001	-7.821770e+000	7.821770e+000
9.749991093350929e-001	5.708137e-002	-2.991548e-003	2.991548e-003
9.759756718350929e-001	-6.112889e+001	7.816459e+000	-7.816459e+000
9.769522343350929e-001	-1.141227e+002	1.458866e+001	-1.458866e+001
9.779287968350929e-001	-1.518225e+002	1.980298e+001	-1.980298e+001
9.783427156529592e-001	-1.618644e+002	2.131534e+001	-2.131534e+001
9.786332585932287e-001	-1.665744e+002	2.196517e+001	-2.196517e+001
9.789132138299406e-001	-1.692246e+002	2.231016e+001	-2.231016e+001
9.792224069917399e-001	-1.699625e+002	2.240593e+001	-2.240593e+001
9.795074270934445e-001	-1.685992e+002	2.219157e+001	-2.219157e+001
9.799709447742493e-001	-1.622453e+002	2.119525e+001	-2.119525e+001
9.807185801214127e-001	-1.417256e+002	1.838948e+001	-1.838948e+001
9.814272958498450e-001	-1.119111e+002	1.455088e+001	-1.455088e+001
9.820908345075953e-001	-7.674973e+001	9.989927e+000	-9.989927e+000
9.827581356895803e-001	-3.657533e+001	4.759371e+000	-4.759371e+000
9.834344897087506e-001	6.481388e+000	-8.202596e-001	8.202596e-001
9.843866399522271e-001	6.574476e+001	-8.407453e+000	8.407453e+000
9.853632024522271e-001	1.177610e+002	-1.504957e+001	1.504957e+001
9.863397649522271e-001	1.539957e+002	-2.010634e+001	2.010634e+001
9.867179794239168e-001	1.626655e+002	-2.142755e+001	2.142755e+001
9.869979796879641e-001	1.669645e+002	-2.201343e+001	2.201343e+001
9.872844068313142e-001	1.694388e+002	-2.231539e+001	2.231539e+001
9.876697189229634e-001	1.696521e+002	-2.232172e+001	2.232172e+001
9.880262837240146e-001	1.666650e+002	-2.187564e+001	2.187564e+001
9.886047923510454e-001	1.554670e+002	-2.017448e+001	2.017448e+001
9.895290578835225e-001	1.226424e+002	-1.570222e+001	1.570222e+001
9.905056203835225e-001	7.205640e+001	-9.204768e+000	9.204768e+000
9.914821828835225e-001	1.181376e+001	-1.505515e+000	1.505515e+000
9.924587453835225e-001	-5.001210e+001	6.395768e+000	-6.395768e+000
9.934353078835225e-001	-1.051356e+002	1.344020e+001	-1.344020e+001
9.944118703835225e-001	-1.461694e+002	1.899178e+001	-1.899178e+001
9.949401007948612e-001	-1.604522e+002	2.109830e+001	-2.109830e+001
9.952482366175572e-001	-1.658812e+002	2.187276e+001	-2.187276e+001
9.955168071646505e-001	-1.687911e+002	2.226629e+001	-2.226629e+001
9.957770507375698e-001	-1.699617e+002	2.241697e+001	-2.241697e+001
9.960624114820407e-001	-1.693665e+002	2.230808e+001	-2.230808e+001
9.964561666815819e-001	-1.653353e+002	2.167094e+001	-2.167094e+001
9.970939184250578e-001	-1.511619e+002	1.964921e+001	-1.964921e+001
9.978550863722209e-001	-1.229662e+002	1.595764e+001	-1.595764e+001
9.985415290693375e-001	-8.883228e+001	1.154891e+001	-1.154891e+001
9.992357802555234e-001	-4.830294e+001	6.283853e+000	-6.283853e+000
9.998795484281486e-001	-7.716907e+000	1.013195e+000	-1.013195e+000
1.000000000000000e+000	-7.329970e-012	-3.702888e-004	3.702888e-004
