time	V(7)	V(8)
8.183697787627523e-001	2.186767e+001	-2.186767e+001
8.193463412627523e-001	2.186767e+001	-2.186767e+001
8.199150780423099e-001	2.186767e+001	-2.186767e+001
8.202296235365061e-001	2.186767e+001	-2.186767e+001
8.204936637740437e-001	2.186770e+001	-2.186770e+001
8.207513973519064e-001	2.186781e+001	-2.186781e+001
8.210528710609477e-001	2.186794e+001	-2.186794e+001
8.214406532598844e-001	2.186799e+001	-2.186799e+001
8.220689185209050e-001	2.186800e+001	-2.186800e+001
8.230454810209050e-001	2.186800e+001	-2.186800e+001
8.240220435209050e-001	2.186800e+001	-2.186800e+001
8.249986060209050e-001	2.186800e+001	-2.186800e+001
8.259751685209050e-001	2.186800e+001	-2.186800e+001
8.269517310209050e-001	2.186800e+001	-2.186800e+001
8.279282935209050e-001	2.186800e+001	-2.186800e+001
8.283425270442339e-001	2.186800e+001	-2.186800e+001
8.286331175812014e-001	2.186800e+001	-2.186800e+001
8.289130440338640e-001	2.186806e+001	-2.186806e+001
8.292221055286220e-001	2.186824e+001	-2.186824e+001
8.295069362570562e-001	2.186839e+001	-2.186839e+001
8.299701480738732e-001	2.186845e+001	-2.186845e+001
8.307173056514029e-001	2.186845e+001	-2.186845e+001
8.314490445809957e-001	2.186845e+001	-2.186845e+001
8.321136995836230e-001	2.186845e+001	-2.186845e+001
8.327826845876567e-001	2.186845e+001	-2.186845e+001
8.334151094124841e-001	2.186845e+001	-2.186845e+001
8.342932149749986e-001	2.186845e+001	-2.186845e+001
8.352697774749986e-001	2.186845e+001	-2.186845e+001
8.362463399749986e-001	2.186845e+001	-2.186845e+001
8.366701290007221e-001	2.186845e+001	-2.186845e+001
8.369621666470695e-001	2.186846e+001	-2.186846e+001
8.372412198431107e-001	2.186851e+001	-2.186851e+001
8.375462816641750e-001	2.186866e+001	-2.186866e+001
8.378253598160040e-001	2.186878e+001	-2.186878e+001
8.382792771983019e-001	2.186884e+001	-2.186884e+001
8.390118986866809e-001	2.186884e+001	-2.186884e+001
8.399884611866809e-001	2.186884e+001	-2.186884e+001
8.409650236866809e-001	2.186884e+001	-2.186884e+001
8.419415861866809e-001	2.186884e+001	-2.186884e+001
8.429181486866809e-001	2.186884e+001	-2.186884e+001
8.438947111866809e-001	2.186884e+001	-2.186884e+001
8.447360255103588e-001	2.186884e+001	-2.186884e+001
8.450973720501983e-001	2.186884e+001	-2.186884e+001
8.453658776135807e-001	2.186885e+001	-2.186885e+001
8.456595755566686e-001	2.186889e+001	-2.186889e+001
8.460186727272647e-001	2.186897e+001	-2.186897e+001
8.463850301728301e-001	2.186901e+001	-2.186901e+001
8.469791777701168e-001	2.186902e+001	-2.186902e+001
8.478102920616355e-001	2.186902e+001	-2.186902e+001
8.485100867126620e-001	2.186902e+001	-2.186902e+001
8.491479202649066e-001	2.186902e+001	-2.186902e+001
8.497861628486023e-001	2.186902e+001	-2.186902e+001
8.505402869469874e-001	2.186902e+001	-2.186902e+001
8.515168494469874e-001	2.186902e+001	-2.186902e+001
