time	V(9)	V(10)
1.925219368426178e-001	1.000748e+001	-1.000748e+001
1.934984993426178e-001	1.000711e+001	-1.000711e+001
1.944903206316803e-001	1.000685e+001	-1.000685e+001
1.947039436785553e-001	1.000696e+001	-1.000696e+001
1.949480843035553e-001	1.000722e+001	-1.000722e+001
1.954363655535553e-001	1.000791e+001	-1.000791e+001
1.957501396797957e-001	1.000838e+001	-1.000838e+001
1.960524032247553e-001	1.000878e+001	-1.000878e+001
1.964398924775830e-001	1.000907e+001	-1.000907e+001
1.970676921835454e-001	1.000912e+001	-1.000912e+001
1.979148305876688e-001	1.000881e+001	-1.000881e+001
1.986594036732494e-001	1.000846e+001	-1.000846e+001
1.992907236610504e-001	1.000817e+001	-1.000817e+001
1.999213207642373e-001	1.000788e+001	-1.000788e+001
2.005000377928041e-001	1.000761e+001	-1.000761e+001
2.012897615463800e-001	1.000726e+001	-1.000726e+001
2.022663240463800e-001	1.000697e+001	-1.000697e+001
2.030850904921570e-001	1.000703e+001	-1.000703e+001
2.031989529613952e-001	1.000712e+001	-1.000712e+001
2.034266778998717e-001	1.000742e+001	-1.000742e+001
2.038821277768246e-001	1.000810e+001	-1.000810e+001
2.041324661156483e-001	1.000847e+001	-1.000847e+001
2.044039543602444e-001	1.000882e+001	-1.000882e+001
2.048028478489405e-001	1.000910e+001	-1.000910e+001
2.054487512118052e-001	1.000913e+001	-1.000913e+001
2.063177840550997e-001	1.000881e+001	-1.000881e+001
2.072358151085487e-001	1.000838e+001	-1.000838e+001
2.082123776085487e-001	1.000793e+001	-1.000793e+001
2.091889401085487e-001	1.000748e+001	-1.000748e+001
2.101655026085487e-001	1.000711e+001	-1.000711e+001
2.111573238976112e-001	1.000685e+001	-1.000685e+001
2.113709469444862e-001	1.000696e+001	-1.000696e+001
2.116150875694862e-001	1.000722e+001	-1.000722e+001
2.121033688194862e-001	1.000791e+001	-1.000791e+001
2.124172229785013e-001	1.000838e+001	-1.000838e+001
2.127192248739256e-001	1.000878e+001	-1.000878e+001
2.131068111729929e-001	1.000907e+001	-1.000907e+001
2.137347651095102e-001	1.000912e+001	-1.000912e+001
2.145820392452563e-001	1.000881e+001	-1.000881e+001
2.153248586935842e-001	1.000846e+001	-1.000846e+001
2.159561228706561e-001	1.000817e+001	-1.000817e+001
2.165866616364233e-001	1.000788e+001	-1.000788e+001
2.171658488885559e-001	1.000761e+001	-1.000761e+001
2.179538393523000e-001	1.000726e+001	-1.000726e+001
2.189304018523000e-001	1.000697e+001	-1.000697e+001
2.197506970079386e-001	1.000703e+001	-1.000703e+001
